rebalance_date,macro_source_date,configuration,evidence_id,prompt_mode,guard_enabled,p_memorized,parse_ok,steered,conviction,cpi_yoy_z,t10y2y_z,hy_oas_z,macro_state_norm,loading_inflation,loading_growth,loading_credit_stress,loading_policy,loading_risk_appetite,raw_view_tilt,applied_view_tilt,expected_attenuation,observed_attenuation,relation_error,allocation_status,bl_fallback_reason,target_effective_date,target_reconstruction_error,raw_tilt_SWDA_L,raw_tilt_XLK,raw_tilt_IAU,raw_tilt_BIL,applied_tilt_SWDA_L,applied_tilt_XLK,applied_tilt_IAU,applied_tilt_BIL,bl_q_SWDA_L,bl_q_XLK,bl_q_IAU,bl_q_BIL,hrp_base_weight_SWDA_L,hrp_base_weight_XLK,hrp_base_weight_IAU,hrp_base_weight_BIL,bl_weight_SWDA_L,bl_weight_XLK,bl_weight_IAU,bl_weight_BIL,target_weight_SWDA_L,target_weight_XLK,target_weight_IAU,target_weight_BIL,target_delta_SWDA_L,target_delta_XLK,target_delta_IAU,target_delta_BIL
2020-11-02,2020-10-31,factor_nonpit_diagnostic_ext2026,abfdc3f8e609accecba756cdcce050a3106debee1d4c3b4fc00cb5a2f8370099,nonpit_diagnostic,True,0.72457035,True,True,0.50000000,-0.80162130,0.34923096,0.47051338,0.99294603,-0.80000000,0.40000000,-0.30000000,0.00000000,0.60000000,5.14000000,1.41570840,0.27542965,0.27542965,0.00000000,bl_blend_applied,,2020-11-02,0.00000000,1.24000000,1.57000000,-1.31000000,-1.02000000,0.34153277,0.43242455,-0.36081284,-0.28093824,0.00067764,0.00085799,-0.00071590,-0.00055742,0.18606109,0.11509066,0.44884825,0.25000000,0.99999994,0.00000001,0.00000001,0.00000004,0.43024275,0.08056346,0.31419378,0.17500001,0.24418166,-0.03452719,-0.13465447,-0.07499999
2020-12-01,2020-11-30,factor_nonpit_diagnostic_ext2026,45a47f9693b4e33420045ef2c70c1bfd761d5b715e8bef397bdd46efbeaf3239,nonpit_diagnostic,True,0.97923081,True,True,0.46316304,-0.92959420,0.22140791,-0.24877642,0.98744951,-0.93000000,-0.25000000,0.22000000,0.22000000,-0.22000000,1.14600000,0.02380149,0.02076919,0.02076919,0.00000000,bl_blend_applied,,2020-12-01,0.00000000,-0.34500000,-0.13200000,-0.35800000,0.31100000,-0.00716537,-0.00274153,-0.00743537,0.00645922,-0.00001317,-0.00000504,-0.00001367,0.00001187,0.19172184,0.11878394,0.43949422,0.25000000,0.19060958,0.15574215,0.65354513,0.00010313,0.19138816,0.12987140,0.50370949,0.17503094,-0.00033368,0.01108746,0.06421527,-0.07496906
2021-01-04,2020-12-31,factor_nonpit_diagnostic_ext2026,7f161f4f39e4ad44074e7d52a149a57a6ed5d76b3a52561e84aac61f27083968,nonpit_diagnostic,True,0.63915925,True,True,0.57103415,-0.73784046,0.58135223,-0.58040367,1.10419535,-0.74000000,-0.58000000,-0.40000000,0.58000000,-0.50000000,2.04000000,0.73611512,0.36084075,0.36084075,0.00000000,bl_blend_applied,,2021-01-04,0.00000000,-0.51200000,-0.54600000,-0.33200000,0.65000000,-0.18475046,-0.19701905,-0.11979913,0.23454649,-0.00041865,-0.00044645,-0.00027147,0.00053148,0.19197426,0.11895320,0.43907254,0.25000000,0.00000007,0.06677943,0.00000005,0.93322045,0.13438200,0.10330107,0.30735079,0.45496613,-0.05759226,-0.01565213,-0.13172175,0.20496613
2021-02-01,2021-01-31,factor_nonpit_diagnostic_ext2026,5d589fffddd020ed5877d11df872bbf18e3e8c81c23327ead5ea64257f24c3ab,nonpit_diagnostic,True,0.54063676,True,True,0.61854668,-0.65781323,1.16361158,-0.57427030,1.45481838,-0.66000000,1.00000000,-0.57000000,0.25000000,0.30000000,6.24100000,2.86688599,0.45936324,0.45936324,0.00000000,bl_blend_applied,,2021-02-01,0.00000000,1.75900000,1.91000000,-1.45200000,-1.12000000,0.80801994,0.87738379,-0.66699543,-0.51448683,0.00198333,0.00215358,-0.00163717,-0.00126283,0.19703310,0.12127345,0.43169346,0.25000000,0.99999994,0.00000005,0.00000001,0.00000001,0.43792315,0.08489143,0.30218542,0.17500000,0.24089005,-0.03638202,-0.12950803,-0.07500000
2021-03-01,2021-02-28,factor_nonpit_diagnostic_ext2026,b0afec6109a205f2b2f714b81cdb3c26506d8698ef9b803980f0383a99f9c792,nonpit_diagnostic,True,0.66098023,True,True,0.74966659,-0.20869573,1.94967055,-0.78277997,2.11128246,-0.10000000,-0.40000000,1.00000000,1.00000000,-0.80000000,7.50000000,2.54264827,0.33901977,0.33901977,0.00000000,bl_blend_applied,,2021-03-01,0.00000000,-1.95000000,-2.18000000,1.28000000,2.09000000,-0.66108855,-0.73906310,0.43394531,0.70855132,-0.00196665,-0.00219861,0.00129093,0.00210785,0.20060487,0.12236155,0.42703359,0.25000000,0.00000001,0.00000000,0.04311295,0.95688704,0.14042341,0.08565309,0.31185739,0.46206611,-0.06018146,-0.03670846,-0.11517619,0.21206611
2021-04-01,2021-03-31,factor_nonpit_diagnostic_ext2026,176b3256c80bb2a0bc1c145371de434513086f303a97f78ff7344080f6551209,nonpit_diagnostic,True,0.00000000,True,True,0.71480067,1.38016819,2.57591131,-0.94665584,3.07186272,0.53000000,-0.37000000,1.00000000,0.37000000,-1.00000000,8.09900000,8.09900000,1.00000000,1.00000000,-0.00000000,bl_blend_applied,,2021-04-01,0.00000000,-2.04000000,-2.37300000,1.80900000,1.87700000,-2.04000000,-2.37300000,1.80900000,1.87700000,-0.00578648,-0.00673104,0.00513125,0.00532413,0.20100967,0.12295302,0.42603731,0.25000000,0.00000000,0.00000001,0.00000062,0.99999937,0.14070677,0.08606711,0.29822630,0.47499981,-0.06030290,-0.03688590,-0.12781101,0.22499981
2021-05-03,2021-04-30,factor_nonpit_diagnostic_ext2026,f8b284c25f533a5ae45ab6c8b1d63b6bafaa35d99565a682eeb2bed746855978,nonpit_diagnostic,True,0.94284173,True,True,0.76681158,3.35818608,2.24470475,-0.98927689,4.15869954,0.90000000,0.80000000,-0.70000000,0.80000000,0.60000000,2.70000000,0.15432734,0.05715827,0.05715827,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2021-04-01,,1.21000000,0.83000000,-0.31000000,-0.35000000,0.06916151,0.04744137,-0.01771907,-0.02000540,0.00021045,0.00014436,-0.00005392,-0.00006087,0.20087442,0.12287029,0.42625530,0.25000000,,,,,0.14070677,0.08606711,0.29822630,0.47499981,-0.06016765,-0.03680317,-0.12802899,0.22499981
2021-06-01,2021-05-31,factor_nonpit_diagnostic_ext2026,64cd8e0cbe8111ea0e4cbf9d4f1362df38112e98b6f673d71b7904279d348f6d,nonpit_diagnostic,True,0.89068785,True,True,0.64691576,3.86550412,2.03554438,-0.90497392,4.46145053,0.95000000,-0.30000000,0.50000000,0.60000000,-0.70000000,6.97000000,0.76190566,0.10931215,0.10931215,0.00000000,bl_blend_applied,,2021-06-01,0.00000000,-1.58500000,-2.08000000,1.64000000,1.66500000,-0.17325975,-0.22736927,0.17927192,0.18200472,-0.00044478,-0.00058369,0.00046021,0.00046723,0.20044113,0.12293949,0.42661938,0.25000000,0.00000001,0.00000002,0.70311881,0.29688116,0.14030879,0.08605765,0.50956921,0.26406435,-0.06013233,-0.03688184,0.08294983,0.01406435
2021-07-01,2021-06-30,factor_nonpit_diagnostic_ext2026,0e47dd21e36038c8ee6aa060f660562504b5b3c4ff244e18f60687d23999122e,nonpit_diagnostic,True,0.66250283,True,True,0.55585969,3.75162317,1.41028483,-1.15192486,4.17019311,1.00000000,0.38000000,-0.31000000,0.38000000,-0.40000000,1.63800000,0.55282037,0.33749717,0.33749717,0.00000000,bl_blend_applied,,2021-07-01,0.00000000,-0.02600000,-0.51300000,0.66900000,0.43000000,-0.00877493,-0.17313605,0.22578561,0.14512378,-0.00001936,-0.00038190,0.00049804,0.00032011,0.20326413,0.12467989,0.42205598,0.25000000,0.00000054,0.12840128,0.87150241,0.00009577,0.14228505,0.12579631,0.55688991,0.17502873,-0.06097908,0.00111642,0.13483393,-0.07497127
2021-08-02,2021-07-31,factor_nonpit_diagnostic_ext2026,0414f2190cc81ba6640e17b01e9b2e9e22154d667f80563f73cdc46975a34129,nonpit_diagnostic,True,0.58101548,True,True,0.71414284,3.30244489,1.02470863,-0.85921319,3.56292259,0.90000000,0.70000000,-0.60000000,0.80000000,0.50000000,1.87000000,0.78350106,0.41898452,0.41898452,0.00000000,bl_blend_applied,,2021-08-02,0.00000000,0.97000000,0.58000000,-0.15000000,-0.17000000,0.40641499,0.24301102,-0.06284768,-0.07122737,0.00115174,0.00068867,-0.00017810,-0.00020185,0.20318053,0.12461970,0.42219977,0.25000000,0.99999996,0.00000001,0.00000002,0.00000001,0.44222636,0.08723379,0.29553984,0.17500000,0.23904583,-0.03738590,-0.12665993,-0.07500000
2021-09-01,2021-08-31,factor_nonpit_diagnostic_ext2026,2a982ba812123ebf35d63963e4ba42153a78971e676e8ed3f283ceb3d7966357,nonpit_diagnostic,True,0.96886567,True,True,0.70142712,2.92307346,1.12212301,-0.93235303,3.26692526,0.90000000,-0.40000000,0.70000000,0.80000000,-0.60000000,7.82000000,0.24347044,0.03113433,0.03113433,0.00000000,bl_blend_applied,,2021-09-01,0.00000000,-1.83000000,-2.31000000,1.75000000,1.93000000,-0.05697582,-0.07192030,0.05448507,0.06008925,-0.00015859,-0.00020019,0.00015166,0.00016725,0.20458965,0.12549295,0.41991740,0.25000000,0.00000018,0.20327205,0.76428899,0.03243878,0.14321281,0.14882668,0.52322888,0.18473163,-0.06137684,0.02333373,0.10331148,-0.06526837
2021-10-01,2021-09-30,factor_nonpit_diagnostic_ext2026,537c08a48052c0387fa46b1903ef57125bdb39b0d164d80cb21d08624d641ee6,nonpit_diagnostic,True,0.54454407,True,True,0.71278328,2.84305380,1.41978928,-0.95737385,3.31893374,0.92000000,-0.28000000,0.75000000,0.63000000,-0.81000000,7.87600000,3.58717090,0.45545593,0.45545593,0.00000000,bl_blend_applied,,2021-10-01,0.00000000,-1.83100000,-2.32000000,1.84100000,1.88400000,-0.83393981,-1.05665776,0.83849437,0.85807897,-0.00235880,-0.00298876,0.00237169,0.00242708,0.20737718,0.12690228,0.41572054,0.25000000,0.00000004,0.00870378,0.00001404,0.99128213,0.14516404,0.09144273,0.29100859,0.47238464,-0.06221314,-0.03545955,-0.12471195,0.22238464
2021-11-01,2021-10-31,factor_nonpit_diagnostic_ext2026,1562d8866a41fac01c035de393fe047f948493ea31bc8897da3c587ab0f5bef9,nonpit_diagnostic,True,0.52540224,True,True,0.71414284,3.24195442,1.01054176,-0.92672973,3.51998453,0.90000000,-0.80000000,0.60000000,0.50000000,-0.70000000,8.48000000,4.02458903,0.47459776,0.47459776,0.00000000,bl_blend_applied,,2021-11-01,0.00000000,-2.12000000,-2.57000000,1.86000000,1.93000000,-1.00614726,-1.21971625,0.88275184,0.91597368,-0.00285132,-0.00345655,0.00250163,0.00259578,0.20546485,0.12879630,0.41573885,0.25000000,0.00000014,0.00000067,0.00002174,0.99997745,0.14382544,0.09015761,0.29102372,0.47499323,-0.06163941,-0.03863869,-0.12471513,0.22499323
2021-12-01,2021-11-30,factor_nonpit_diagnostic_ext2026,a31d291d410492a9bfe89ed04fd8887a4ca06960ca0dd484101f9c4eece664c3,nonpit_diagnostic,True,0.34736738,True,True,0.53712196,3.34748187,0.65657205,-0.42115601,3.43716368,0.95000000,0.40000000,0.20000000,0.50000000,-0.30000000,2.86000000,1.86652930,0.65263262,0.65263262,0.00000000,bl_blend_applied,,2021-12-01,0.00000000,-0.37500000,-0.80000000,0.94000000,0.74500000,-0.24473723,-0.52210610,0.61347467,0.48621130,-0.00052164,-0.00111284,0.00130758,0.00103633,0.20651938,0.13023183,0.41324879,0.25000000,0.00000093,0.20459789,0.71518886,0.08021231,0.14456384,0.15254165,0.50383081,0.19906369,-0.06195553,0.02230982,0.09058202,-0.05093631
2022-01-03,2021-12-31,factor_nonpit_diagnostic_ext2026,f023adbd2ad960a3c41f8b33b485689165ac6dc80fb315bf9e1159f2d0104a87,nonpit_diagnostic,True,0.67230014,True,True,0.77491935,3.17099498,0.39446102,-0.93416622,3.32918537,0.95000000,-0.80000000,0.40000000,0.90000000,-0.70000000,8.70000000,2.85098880,0.32769986,0.32769986,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2021-12-01,,-2.09500000,-2.66000000,1.80000000,2.14500000,-0.68653121,-0.87168163,0.58985975,0.70291620,-0.00211114,-0.00268049,0.00181386,0.00216152,0.20710261,0.13262832,0.41026907,0.25000000,,,,,0.14456384,0.15254165,0.50383081,0.19906369,-0.06253876,0.01991332,0.09356175,-0.05093631
2022-02-01,2022-01-31,factor_nonpit_diagnostic_ext2026,e0191ac9bc59c748a0df6a2e9e88ef79aec9e046e5185e8b85171702e8df46f0,nonpit_diagnostic,True,0.63117652,True,True,0.52057660,3.08425981,-0.01825156,-0.43154681,3.11435778,0.95000000,-0.30000000,-0.05000000,0.00000000,-0.60000000,4.16000000,1.53430568,0.36882348,0.36882348,0.00000000,bl_blend_applied,,2022-02-01,0.00000000,-0.90500000,-1.31500000,1.14500000,0.79500000,-0.33378525,-0.48500288,0.42230288,0.29321467,-0.00068953,-0.00100191,0.00087238,0.00060572,0.20536693,0.13331470,0.41131837,0.25000000,0.00000007,0.08522393,0.86776164,0.04701436,0.14375687,0.11888747,0.54825135,0.18910431,-0.06161006,-0.01442723,0.13693298,-0.06089569
2022-03-01,2022-02-28,factor_nonpit_diagnostic_ext2026,ae5c0cfecb62afe34bd942aa94fd251fcb1cbd81f11ecf15bbe58049bd4c4fac,nonpit_diagnostic,True,0.96279461,False,False,,3.00118227,-0.54128839,-0.30119310,3.06444211,,,,,,0.00000000,0.00000000,,,,fallback,no_valid_views,2022-03-01,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20589943,0.13239151,0.41170906,0.25000000,0.20589943,0.13239151,0.41170906,0.25000000,0.20589943,0.13239151,0.41170906,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000
2022-04-01,2022-03-31,factor_nonpit_diagnostic_ext2026,08de5d06e205b08d8ab4c104b10dda388ba04c8a13a35f062b48ae4ca9307c03,nonpit_diagnostic,True,0.93865663,True,True,0.73484692,3.03029624,-1.37563362,-0.60959837,3.38329327,1.00000000,-0.60000000,0.70000000,-0.60000000,-0.70000000,6.49000000,0.39811849,0.06134337,0.06134337,-0.00000000,bl_blend_applied,,2022-04-01,0.00000000,-1.70000000,-1.95000000,1.82000000,1.02000000,-0.10428373,-0.11961958,0.11164494,0.06257024,-0.00030410,-0.00034882,0.00032556,0.00018246,0.21009506,0.13301268,0.40689227,0.25000000,0.00000002,0.09257821,0.90742161,0.00000017,0.14706654,0.12088234,0.55705107,0.17500005,-0.06302851,-0.01213034,0.15015880,-0.07499995
2022-05-02,2022-04-30,factor_nonpit_diagnostic_ext2026,919603320754b1955df37f30aceb3be5a24f043230228d5fa5cc0fe583cff920,nonpit_diagnostic,True,0.82580961,True,True,0.74263046,2.63069463,-0.96549745,-0.10879597,2.80438516,0.95000000,-0.85000000,-0.05000000,0.80000000,-0.70000000,7.42000000,1.29249270,0.17419039,0.17419039,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2022-04-01,,-1.75500000,-2.34500000,1.49500000,1.82500000,-0.30570413,-0.40847647,0.26041463,0.31789746,-0.00090089,-0.00120376,0.00076743,0.00093683,0.21041740,0.13184402,0.40773858,0.25000000,,,,,0.14706654,0.12088234,0.55705107,0.17500005,-0.06335086,-0.01096168,0.14931249,-0.07499995
2022-06-01,2022-05-31,factor_nonpit_diagnostic_ext2026,dac1f844ea6e26bdae077afedb1c26887d3a96e936d405647bb0aaa1ee4a9dae,nonpit_diagnostic,True,0.96356488,True,True,0.63512204,2.57089331,-0.61446285,0.11696957,2.64589094,0.95000000,-0.60000000,0.12000000,0.50000000,-0.70000000,6.63600000,0.24178344,0.03643512,0.03643512,0.00000000,bl_blend_applied,,2022-06-01,0.00000000,-1.55100000,-2.06400000,1.48400000,1.53700000,-0.05651087,-0.07520208,0.05406971,0.05600078,-0.00014243,-0.00018953,0.00013627,0.00014114,0.20966034,0.12889243,0.41144723,0.25000000,0.00000007,0.23758674,0.67506782,0.08734537,0.14676226,0.16150072,0.49053341,0.20120361,-0.06289808,0.03260829,0.07908618,-0.04879639
2022-07-01,2022-06-30,factor_nonpit_diagnostic_ext2026,7ecb1affdb1b278f07b906a4bc3dbd6175bf828b47adfc48d3e93dc0e3ef6cca,nonpit_diagnostic,True,0.68703436,True,True,0.92195445,2.56659967,-1.22866544,1.58968803,3.25947245,1.00000000,1.00000000,-1.00000000,1.00000000,-0.50000000,1.35000000,0.42250361,0.31296564,0.31296564,0.00000000,bl_blend_applied,,2022-07-01,0.00000000,0.90000000,0.20000000,0.05000000,0.20000000,0.28166907,0.06259313,0.01564828,0.06259313,0.00103050,0.00022900,0.00005725,0.00022900,0.20415747,0.12761411,0.41822842,0.25000000,0.39316743,0.33683415,0.26991182,0.00008660,0.26086046,0.19038012,0.37373344,0.17502598,0.05670299,0.06276601,-0.04449498,-0.07497402
2022-08-01,2022-07-31,factor_nonpit_diagnostic_ext2026,833fec9728ae944735496ef779889ae8ba42d23c6b9cb6a219bbff84f22881be,nonpit_diagnostic,True,0.83006090,True,True,0.83785440,2.20194839,-1.84473041,0.62028107,2.93876770,1.00000000,-0.90000000,0.90000000,0.80000000,-0.50000000,9.83000000,1.67050131,0.16993910,0.16993910,0.00000000,bl_blend_applied,,2022-08-01,0.00000000,-2.46000000,-2.93000000,2.12000000,2.32000000,-0.41805018,-0.49792155,0.36027088,0.39425870,-0.00138994,-0.00165550,0.00119784,0.00131084,0.20673897,0.12828815,0.41497288,0.25000000,0.00000000,0.00000001,0.29821595,0.70178404,0.14471728,0.08980171,0.37994580,0.38553521,-0.06202169,-0.03848644,-0.03502708,0.13553521
2022-09-01,2022-08-31,factor_nonpit_diagnostic_ext2026,fd448c4336fcb60db6c9113d1875d2990bc15acd07ad5dfdfa0cd7579645dce4,nonpit_diagnostic,True,0.74173978,True,True,0.81884064,1.99124949,-1.93828377,0.78114365,2.88655571,0.95000000,0.60000000,0.90000000,0.80000000,-0.80000000,5.98000000,1.54439614,0.25826022,0.25826022,0.00000000,bl_blend_applied,,2022-09-01,0.00000000,-1.12500000,-1.64000000,1.63000000,1.58500000,-0.29054275,-0.42354677,0.42096417,0.40934246,-0.00094408,-0.00137626,0.00136787,0.00133010,0.20614010,0.12711898,0.41674092,0.25000000,0.00000000,0.00000000,0.99999996,0.00000004,0.14429807,0.08898329,0.59171863,0.17500001,-0.06184203,-0.03813569,0.17497771,-0.07499999
2022-10-03,2022-09-30,factor_nonpit_diagnostic_ext2026,68cf66fca501957d96263ab198762667ff91cdbe30daa2ea67a61ff2f9befea6,nonpit_diagnostic,True,0.80281533,True,True,1.00000000,1.88168266,-2.03921436,1.10710337,2.98744083,1.00000000,1.00000000,-1.00000000,-1.00000000,-1.00000000,3.20000000,0.63099095,0.19718467,0.19718467,0.00000000,bl_blend_applied,,2022-10-03,0.00000000,1.20000000,0.80000000,0.10000000,-1.10000000,0.23662161,0.15774774,0.01971847,-0.21690314,0.00093897,0.00062598,0.00007825,-0.00086073,0.20467104,0.12569025,0.41963871,0.25000000,0.99999999,0.00000000,0.00000000,0.00000000,0.44326973,0.08798318,0.29374710,0.17500000,0.23859869,-0.03770707,-0.12589161,-0.07500000
2022-11-01,2022-10-31,factor_nonpit_diagnostic_ext2026,1159d3d4f17e888ddac73f26d4caafb6c671791af750f8e508a730b8d942a6c6,nonpit_diagnostic,True,0.57715850,True,True,0.70710678,1.63935686,-1.97740547,0.37053569,2.59517244,1.00000000,0.30000000,0.40000000,-1.00000000,0.50000000,1.95000000,0.82454093,0.42284150,0.42284150,0.00000000,bl_blend_applied,,2022-11-01,0.00000000,0.28000000,0.32000000,0.61000000,-0.74000000,0.11839562,0.13530928,0.25793332,-0.31290271,0.00033222,0.00037968,0.00072376,-0.00087800,0.20445396,0.12475301,0.42079303,0.25000000,0.93284186,0.00000004,0.06715809,0.00000001,0.42297033,0.08732712,0.31470255,0.17500000,0.21851637,-0.03742589,-0.10609048,-0.07500000
2022-12-01,2022-11-30,factor_nonpit_diagnostic_ext2026,7379bbc450e6431fbe668c3b213e278e126c3536b4b57969b92eb32e2b215e56,nonpit_diagnostic,True,0.62293527,True,True,0.59497899,1.34539937,-2.44552459,0.28472774,2.80566568,0.80000000,0.30000000,-0.80000000,0.20000000,0.60000000,2.70000000,1.01807478,0.37706473,0.37706473,0.00000000,bl_blend_applied,,2022-12-01,0.00000000,1.00000000,0.76000000,-0.32000000,-0.62000000,0.37706473,0.28656920,-0.12066071,-0.23378013,0.00089026,0.00067660,-0.00028488,-0.00055196,0.20469378,0.12456767,0.42073854,0.25000000,0.72617304,0.27382693,0.00000001,0.00000002,0.36113756,0.16934545,0.29451699,0.17500001,0.15644378,0.04477778,-0.12622156,-0.07499999
2023-01-03,2022-12-31,factor_nonpit_diagnostic_ext2026,062a1a88b909a93f2c83c24f353ffa0acea3e43f9b4035d4ff1409d45fdefc96,nonpit_diagnostic,True,0.43919081,True,True,0.85790442,1.03967932,-1.97649322,0.50228492,2.28904973,1.00000000,-0.90000000,0.50000000,-0.90000000,-0.90000000,6.82000000,3.82471869,0.56080919,0.56080919,0.00000000,bl_blend_applied,,2023-01-03,0.00000000,-1.87000000,-2.12000000,1.87000000,0.96000000,-1.04871319,-1.18891549,1.04871319,0.53837682,-0.00357022,-0.00404752,0.00357022,0.00183284,0.20427920,0.12401891,0.42170190,0.25000000,0.00000000,0.00000000,0.99999999,0.00000001,0.14299544,0.08681323,0.59519133,0.17500000,-0.06128376,-0.03720567,0.17348943,-0.07500000
2023-02-01,2023-01-31,factor_nonpit_diagnostic_ext2026,7016b99f6e8d863c3e05a74497cf46cea47a7126257ae0cee1d2778ba385b72f,nonpit_diagnostic,True,0.86388839,True,True,0.65135244,0.97892506,-2.17028404,0.02580435,2.38098571,0.98000000,0.03000000,0.80000000,0.40000000,-0.60000000,6.29000000,0.85614206,0.13611161,0.13611161,0.00000000,bl_blend_applied,,2023-02-01,0.00000000,-1.38400000,-1.79800000,1.67200000,1.43600000,-0.18837847,-0.24472868,0.22757862,0.19545628,-0.00048691,-0.00063256,0.00058823,0.00050520,0.20706821,0.12448920,0.41844259,0.25000000,0.00000000,0.00000000,0.70285035,0.29714964,0.14494775,0.08714244,0.50376492,0.26414489,-0.06212046,-0.03734676,0.08532233,0.01414489
2023-03-01,2023-02-28,factor_nonpit_diagnostic_ext2026,239ee53ff82e0070a9ccd46b39d6ca3063fae187130cdb6a4bd87a17eddd24d8,nonpit_diagnostic,True,0.76756049,False,False,,0.81532658,-2.39187508,-0.05870785,2.52770063,,,,,,0.00000000,0.00000000,,,,fallback,no_valid_views,2023-03-01,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22408138,0.13575205,0.39016657,0.25000000,0.22408138,0.13575205,0.39016657,0.25000000,0.22408138,0.13575205,0.39016657,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000
2023-04-03,2023-03-31,factor_nonpit_diagnostic_ext2026,0fd4d28b80cf8c869ff13b51afb4701f42cc39f1fcf0ffc213bf3b2572336a62,nonpit_diagnostic,True,0.60557081,True,True,0.58991525,0.41250292,-1.73083395,0.25799741,1.79791754,0.40000000,0.30000000,-0.80000000,-0.60000000,-0.70000000,1.61000000,0.63503100,0.39442919,0.39442919,0.00000000,bl_blend_applied,,2023-04-03,0.00000000,0.58000000,0.36000000,-0.07000000,-0.60000000,0.22876893,0.14199451,-0.02761004,-0.23665752,0.00053553,0.00033240,-0.00006463,-0.00055400,0.23525258,0.13848140,0.37626602,0.25000000,0.99999976,0.00000018,0.00000004,0.00000003,0.46467673,0.09693703,0.26338623,0.17500001,0.22942415,-0.04154437,-0.11287979,-0.07499999
2023-05-01,2023-04-30,factor_nonpit_diagnostic_ext2026,03d6791c86199c1504c5d5c24aecae0d3008ba5546349603dde1339fca01322d,nonpit_diagnostic,True,0.70245218,True,True,0.60300912,0.40945384,-1.69216953,0.19676622,1.75208650,0.41000000,-1.00000000,0.20000000,-0.50000000,-0.60000000,5.03000000,1.49666556,0.29754782,0.29754782,0.00000000,non_trading_rebalance_date,rebalance_date_not_in_price_calendar,2023-04-03,,-1.49300000,-1.61600000,1.11800000,0.80300000,-0.44423890,-0.48083728,0.33265847,0.23893090,-0.00106302,-0.00115059,0.00079602,0.00057174,0.23841397,0.13734885,0.37423718,0.25000000,,,,,0.46467673,0.09693703,0.26338623,0.17500001,0.22626277,-0.04041182,-0.11085095,-0.07499999
2023-06-01,2023-05-31,factor_nonpit_diagnostic_ext2026,b5d114ecbc2b2e13b7cd08f00fec47789314b87fd422546148c079d70d693289,nonpit_diagnostic,True,0.59175009,True,True,0.60314177,0.09607417,-1.88229305,0.32866954,1.91318610,0.10000000,0.33000000,0.90000000,-0.80000000,-0.50000000,1.62000000,0.66136486,0.40824991,0.40824991,0.00000000,bl_blend_applied,,2023-06-01,0.00000000,-0.48000000,-0.36000000,0.74800000,0.03200000,-0.19595996,-0.14696997,0.30537093,0.01306400,-0.00046901,-0.00035176,0.00073088,0.00003127,0.24040142,0.13937545,0.37022312,0.25000000,0.00000002,0.00000002,0.99999990,0.00000006,0.16828100,0.09756282,0.55915615,0.17500002,-0.07212042,-0.04181263,0.18893303,-0.07499998
